degraded_path,gt_path,resolution_pair,source_id
data/raw/train/NoisyLR/002567.npy,data/raw/train/GT/002567.npy,128->256,cluster_1
data/raw/train/NoisyLR/002568.npy,data/raw/train/GT/002568.npy,128->256,cluster_0
data/raw/train/NoisyLR/002569.npy,data/raw/train/GT/002569.npy,128->256,cluster_0
data/raw/train/NoisyLR/002570.npy,data/raw/train/GT/002570.npy,128->256,cluster_1
data/raw/train/NoisyLR/002571.npy,data/raw/train/GT/002571.npy,128->256,cluster_1
data/raw/train/NoisyLR/002573.npy,data/raw/train/GT/002573.npy,128->256,cluster_1
data/raw/train/NoisyLR/002574.npy,data/raw/train/GT/002574.npy,128->256,cluster_1
data/raw/train/NoisyLR/002575.npy,data/raw/train/GT/002575.npy,128->256,cluster_1
data/raw/train/NoisyLR/002576.npy,data/raw/train/GT/002576.npy,128->256,cluster_1
data/raw/train/NoisyLR/002577.npy,data/raw/train/GT/002577.npy,128->256,cluster_1
data/raw/train/NoisyLR/002578.npy,data/raw/train/GT/002578.npy,128->256,cluster_1
data/raw/train/NoisyLR/002580.npy,data/raw/train/GT/002580.npy,128->256,cluster_1
data/raw/train/NoisyLR/002581.npy,data/raw/train/GT/002581.npy,128->256,cluster_0
data/raw/train/NoisyLR/002582.npy,data/raw/train/GT/002582.npy,128->256,cluster_1
data/raw/train/NoisyLR/002583.npy,data/raw/train/GT/002583.npy,128->256,cluster_1
data/raw/train/NoisyLR/002584.npy,data/raw/train/GT/002584.npy,128->256,cluster_0
data/raw/train/NoisyLR/002585.npy,data/raw/train/GT/002585.npy,128->256,cluster_0
data/raw/train/NoisyLR/002586.npy,data/raw/train/GT/002586.npy,128->256,cluster_0
data/raw/train/NoisyLR/002587.npy,data/raw/train/GT/002587.npy,128->256,cluster_0
data/raw/train/NoisyLR/002588.npy,data/raw/train/GT/002588.npy,128->256,cluster_2
data/raw/train/NoisyLR/002589.npy,data/raw/train/GT/002589.npy,128->256,cluster_0
data/raw/train/NoisyLR/002590.npy,data/raw/train/GT/002590.npy,128->256,cluster_0
data/raw/train/NoisyLR/002591.npy,data/raw/train/GT/002591.npy,128->256,cluster_2
data/raw/train/NoisyLR/002592.npy,data/raw/train/GT/002592.npy,128->256,cluster_0
data/raw/train/NoisyLR/002593.npy,data/raw/train/GT/002593.npy,128->256,cluster_1
data/raw/train/NoisyLR/002594.npy,data/raw/train/GT/002594.npy,128->256,cluster_0
data/raw/train/NoisyLR/002595.npy,data/raw/train/GT/002595.npy,128->256,cluster_0
data/raw/train/NoisyLR/002596.npy,data/raw/train/GT/002596.npy,128->256,cluster_0
data/raw/train/NoisyLR/002597.npy,data/raw/train/GT/002597.npy,128->256,cluster_0
data/raw/train/NoisyLR/002598.npy,data/raw/train/GT/002598.npy,128->256,cluster_0
data/raw/train/NoisyLR/002599.npy,data/raw/train/GT/002599.npy,128->256,cluster_0
data/raw/train/NoisyLR/002601.npy,data/raw/train/GT/002601.npy,128->256,cluster_0
data/raw/train/NoisyLR/002602.npy,data/raw/train/GT/002602.npy,128->256,cluster_0
data/raw/train/NoisyLR/002603.npy,data/raw/train/GT/002603.npy,128->256,cluster_0
data/raw/train/NoisyLR/002604.npy,data/raw/train/GT/002604.npy,128->256,cluster_1
data/raw/train/NoisyLR/002605.npy,data/raw/train/GT/002605.npy,128->256,cluster_1
data/raw/train/NoisyLR/002606.npy,data/raw/train/GT/002606.npy,128->256,cluster_1
data/raw/train/NoisyLR/002607.npy,data/raw/train/GT/002607.npy,128->256,cluster_1
data/raw/train/NoisyLR/002608.npy,data/raw/train/GT/002608.npy,128->256,cluster_1
data/raw/train/NoisyLR/002609.npy,data/raw/train/GT/002609.npy,128->256,cluster_0
data/raw/train/NoisyLR/002610.npy,data/raw/train/GT/002610.npy,128->256,cluster_0
data/raw/train/NoisyLR/002611.npy,data/raw/train/GT/002611.npy,128->256,cluster_0
data/raw/train/NoisyLR/002613.npy,data/raw/train/GT/002613.npy,128->256,cluster_2
data/raw/train/NoisyLR/002616.npy,data/raw/train/GT/002616.npy,128->256,cluster_1
data/raw/train/NoisyLR/002619.npy,data/raw/train/GT/002619.npy,128->256,cluster_2
data/raw/train/NoisyLR/002620.npy,data/raw/train/GT/002620.npy,128->256,cluster_1
data/raw/train/NoisyLR/002621.npy,data/raw/train/GT/002621.npy,128->256,cluster_0
data/raw/train/NoisyLR/002622.npy,data/raw/train/GT/002622.npy,128->256,cluster_0
data/raw/train/NoisyLR/002623.npy,data/raw/train/GT/002623.npy,128->256,cluster_0
data/raw/train/NoisyLR/002624.npy,data/raw/train/GT/002624.npy,128->256,cluster_1
data/raw/train/NoisyLR/002625.npy,data/raw/train/GT/002625.npy,128->256,cluster_1
data/raw/train/NoisyLR/002626.npy,data/raw/train/GT/002626.npy,128->256,cluster_1
data/raw/train/NoisyLR/002627.npy,data/raw/train/GT/002627.npy,128->256,cluster_1
data/raw/train/NoisyLR/002628.npy,data/raw/train/GT/002628.npy,128->256,cluster_2
data/raw/train/NoisyLR/002629.npy,data/raw/train/GT/002629.npy,128->256,cluster_0
data/raw/train/NoisyLR/002630.npy,data/raw/train/GT/002630.npy,128->256,cluster_0
data/raw/train/NoisyLR/002631.npy,data/raw/train/GT/002631.npy,128->256,cluster_0
data/raw/train/NoisyLR/002633.npy,data/raw/train/GT/002633.npy,128->256,cluster_0
data/raw/train/NoisyLR/002634.npy,data/raw/train/GT/002634.npy,128->256,cluster_0
data/raw/train/NoisyLR/002635.npy,data/raw/train/GT/002635.npy,128->256,cluster_0
data/raw/train/NoisyLR/002636.npy,data/raw/train/GT/002636.npy,128->256,cluster_0
data/raw/train/NoisyLR/002637.npy,data/raw/train/GT/002637.npy,128->256,cluster_2
data/raw/train/NoisyLR/002638.npy,data/raw/train/GT/002638.npy,128->256,cluster_2
data/raw/train/NoisyLR/002639.npy,data/raw/train/GT/002639.npy,128->256,cluster_2
data/raw/train/NoisyLR/002640.npy,data/raw/train/GT/002640.npy,128->256,cluster_2
data/raw/train/NoisyLR/002641.npy,data/raw/train/GT/002641.npy,128->256,cluster_1
data/raw/train/NoisyLR/002642.npy,data/raw/train/GT/002642.npy,128->256,cluster_1
data/raw/train/NoisyLR/002643.npy,data/raw/train/GT/002643.npy,128->256,cluster_1
data/raw/train/NoisyLR/002644.npy,data/raw/train/GT/002644.npy,128->256,cluster_0
data/raw/train/NoisyLR/002645.npy,data/raw/train/GT/002645.npy,128->256,cluster_1
data/raw/train/NoisyLR/002646.npy,data/raw/train/GT/002646.npy,128->256,cluster_1
data/raw/train/NoisyLR/002647.npy,data/raw/train/GT/002647.npy,128->256,cluster_1
data/raw/train/NoisyLR/002648.npy,data/raw/train/GT/002648.npy,128->256,cluster_2
data/raw/train/NoisyLR/002651.npy,data/raw/train/GT/002651.npy,128->256,cluster_1
data/raw/train/NoisyLR/002652.npy,data/raw/train/GT/002652.npy,128->256,cluster_1
data/raw/train/NoisyLR/002653.npy,data/raw/train/GT/002653.npy,128->256,cluster_2
data/raw/train/NoisyLR/002655.npy,data/raw/train/GT/002655.npy,128->256,cluster_2
data/raw/train/NoisyLR/002656.npy,data/raw/train/GT/002656.npy,128->256,cluster_1
data/raw/train/NoisyLR/002657.npy,data/raw/train/GT/002657.npy,128->256,cluster_0
data/raw/train/NoisyLR/002658.npy,data/raw/train/GT/002658.npy,128->256,cluster_0
data/raw/train/NoisyLR/002659.npy,data/raw/train/GT/002659.npy,128->256,cluster_0
data/raw/train/NoisyLR/002660.npy,data/raw/train/GT/002660.npy,128->256,cluster_2
data/raw/train/NoisyLR/002661.npy,data/raw/train/GT/002661.npy,128->256,cluster_0
data/raw/train/NoisyLR/002662.npy,data/raw/train/GT/002662.npy,128->256,cluster_0
data/raw/train/NoisyLR/002663.npy,data/raw/train/GT/002663.npy,128->256,cluster_0
data/raw/train/NoisyLR/002665.npy,data/raw/train/GT/002665.npy,128->256,cluster_0
data/raw/train/NoisyLR/002666.npy,data/raw/train/GT/002666.npy,128->256,cluster_0
data/raw/train/NoisyLR/002667.npy,data/raw/train/GT/002667.npy,128->256,cluster_0
data/raw/train/NoisyLR/002670.npy,data/raw/train/GT/002670.npy,128->256,cluster_2
data/raw/train/NoisyLR/002671.npy,data/raw/train/GT/002671.npy,128->256,cluster_2
data/raw/train/NoisyLR/002673.npy,data/raw/train/GT/002673.npy,128->256,cluster_1
data/raw/train/NoisyLR/002674.npy,data/raw/train/GT/002674.npy,128->256,cluster_1
data/raw/train/NoisyLR/002676.npy,data/raw/train/GT/002676.npy,128->256,cluster_1
data/raw/train/NoisyLR/002677.npy,data/raw/train/GT/002677.npy,128->256,cluster_1
data/raw/train/NoisyLR/002678.npy,data/raw/train/GT/002678.npy,128->256,cluster_1
data/raw/train/NoisyLR/002679.npy,data/raw/train/GT/002679.npy,128->256,cluster_1
data/raw/train/NoisyLR/002680.npy,data/raw/train/GT/002680.npy,128->256,cluster_0
data/raw/train/NoisyLR/002681.npy,data/raw/train/GT/002681.npy,128->256,cluster_2
data/raw/train/NoisyLR/002682.npy,data/raw/train/GT/002682.npy,128->256,cluster_2
data/raw/train/NoisyLR/002684.npy,data/raw/train/GT/002684.npy,128->256,cluster_0
data/raw/train/NoisyLR/002685.npy,data/raw/train/GT/002685.npy,128->256,cluster_1
data/raw/train/NoisyLR/002686.npy,data/raw/train/GT/002686.npy,128->256,cluster_1
data/raw/train/NoisyLR/002687.npy,data/raw/train/GT/002687.npy,128->256,cluster_1
data/raw/train/NoisyLR/002690.npy,data/raw/train/GT/002690.npy,128->256,cluster_2
data/raw/train/NoisyLR/002692.npy,data/raw/train/GT/002692.npy,128->256,cluster_1
data/raw/train/NoisyLR/002693.npy,data/raw/train/GT/002693.npy,128->256,cluster_1
data/raw/train/NoisyLR/002694.npy,data/raw/train/GT/002694.npy,128->256,cluster_1
data/raw/train/NoisyLR/002695.npy,data/raw/train/GT/002695.npy,128->256,cluster_1
data/raw/train/NoisyLR/002697.npy,data/raw/train/GT/002697.npy,128->256,cluster_1
data/raw/train/NoisyLR/002698.npy,data/raw/train/GT/002698.npy,128->256,cluster_1
data/raw/train/NoisyLR/002699.npy,data/raw/train/GT/002699.npy,128->256,cluster_0
data/raw/train/NoisyLR/002700.npy,data/raw/train/GT/002700.npy,128->256,cluster_0
data/raw/train/NoisyLR/002701.npy,data/raw/train/GT/002701.npy,128->256,cluster_0
data/raw/train/NoisyLR/002702.npy,data/raw/train/GT/002702.npy,128->256,cluster_0
data/raw/train/NoisyLR/002703.npy,data/raw/train/GT/002703.npy,128->256,cluster_0
data/raw/train/NoisyLR/002705.npy,data/raw/train/GT/002705.npy,128->256,cluster_0
data/raw/train/NoisyLR/002706.npy,data/raw/train/GT/002706.npy,128->256,cluster_0
data/raw/train/NoisyLR/002707.npy,data/raw/train/GT/002707.npy,128->256,cluster_0
data/raw/train/NoisyLR/002708.npy,data/raw/train/GT/002708.npy,128->256,cluster_1
data/raw/train/NoisyLR/002709.npy,data/raw/train/GT/002709.npy,128->256,cluster_1
data/raw/train/NoisyLR/002710.npy,data/raw/train/GT/002710.npy,128->256,cluster_1
data/raw/train/NoisyLR/002711.npy,data/raw/train/GT/002711.npy,128->256,cluster_1
data/raw/train/NoisyLR/002712.npy,data/raw/train/GT/002712.npy,128->256,cluster_0
data/raw/train/NoisyLR/002713.npy,data/raw/train/GT/002713.npy,128->256,cluster_1
data/raw/train/NoisyLR/002714.npy,data/raw/train/GT/002714.npy,128->256,cluster_1
data/raw/train/NoisyLR/002715.npy,data/raw/train/GT/002715.npy,128->256,cluster_1
data/raw/train/NoisyLR/002716.npy,data/raw/train/GT/002716.npy,128->256,cluster_2
data/raw/train/NoisyLR/002717.npy,data/raw/train/GT/002717.npy,128->256,cluster_0
data/raw/train/NoisyLR/002718.npy,data/raw/train/GT/002718.npy,128->256,cluster_0
data/raw/train/NoisyLR/002719.npy,data/raw/train/GT/002719.npy,128->256,cluster_0
data/raw/train/NoisyLR/002720.npy,data/raw/train/GT/002720.npy,128->256,cluster_0
data/raw/train/NoisyLR/002721.npy,data/raw/train/GT/002721.npy,128->256,cluster_2
data/raw/train/NoisyLR/002722.npy,data/raw/train/GT/002722.npy,128->256,cluster_2
data/raw/train/NoisyLR/002723.npy,data/raw/train/GT/002723.npy,128->256,cluster_2
data/raw/train/NoisyLR/002724.npy,data/raw/train/GT/002724.npy,128->256,cluster_1
data/raw/train/NoisyLR/002725.npy,data/raw/train/GT/002725.npy,128->256,cluster_0
data/raw/train/NoisyLR/002726.npy,data/raw/train/GT/002726.npy,128->256,cluster_0
data/raw/train/NoisyLR/002727.npy,data/raw/train/GT/002727.npy,128->256,cluster_0
data/raw/train/NoisyLR/002728.npy,data/raw/train/GT/002728.npy,128->256,cluster_2
data/raw/train/NoisyLR/002729.npy,data/raw/train/GT/002729.npy,128->256,cluster_1
data/raw/train/NoisyLR/002730.npy,data/raw/train/GT/002730.npy,128->256,cluster_1
data/raw/train/NoisyLR/002731.npy,data/raw/train/GT/002731.npy,128->256,cluster_1
data/raw/train/NoisyLR/002733.npy,data/raw/train/GT/002733.npy,128->256,cluster_1
data/raw/train/NoisyLR/002734.npy,data/raw/train/GT/002734.npy,128->256,cluster_1
data/raw/train/NoisyLR/002735.npy,data/raw/train/GT/002735.npy,128->256,cluster_1
data/raw/train/NoisyLR/002736.npy,data/raw/train/GT/002736.npy,128->256,cluster_2
data/raw/train/NoisyLR/002737.npy,data/raw/train/GT/002737.npy,128->256,cluster_2
data/raw/train/NoisyLR/002738.npy,data/raw/train/GT/002738.npy,128->256,cluster_2
data/raw/train/NoisyLR/002739.npy,data/raw/train/GT/002739.npy,128->256,cluster_2
data/raw/train/NoisyLR/002741.npy,data/raw/train/GT/002741.npy,128->256,cluster_1
data/raw/train/NoisyLR/002742.npy,data/raw/train/GT/002742.npy,128->256,cluster_2
data/raw/train/NoisyLR/002743.npy,data/raw/train/GT/002743.npy,128->256,cluster_1
data/raw/train/NoisyLR/002744.npy,data/raw/train/GT/002744.npy,128->256,cluster_1
data/raw/train/NoisyLR/002745.npy,data/raw/train/GT/002745.npy,128->256,cluster_0
data/raw/train/NoisyLR/002746.npy,data/raw/train/GT/002746.npy,128->256,cluster_0
data/raw/train/NoisyLR/002747.npy,data/raw/train/GT/002747.npy,128->256,cluster_0
data/raw/train/NoisyLR/002748.npy,data/raw/train/GT/002748.npy,128->256,cluster_0
data/raw/train/NoisyLR/002749.npy,data/raw/train/GT/002749.npy,128->256,cluster_0
data/raw/train/NoisyLR/002750.npy,data/raw/train/GT/002750.npy,128->256,cluster_0
data/raw/train/NoisyLR/002751.npy,data/raw/train/GT/002751.npy,128->256,cluster_0
data/raw/train/NoisyLR/002752.npy,data/raw/train/GT/002752.npy,128->256,cluster_0
data/raw/train/NoisyLR/002753.npy,data/raw/train/GT/002753.npy,128->256,cluster_0
data/raw/train/NoisyLR/002754.npy,data/raw/train/GT/002754.npy,128->256,cluster_0
data/raw/train/NoisyLR/002755.npy,data/raw/train/GT/002755.npy,128->256,cluster_0
data/raw/train/NoisyLR/002756.npy,data/raw/train/GT/002756.npy,128->256,cluster_0
data/raw/train/NoisyLR/002757.npy,data/raw/train/GT/002757.npy,128->256,cluster_1
data/raw/train/NoisyLR/002758.npy,data/raw/train/GT/002758.npy,128->256,cluster_1
data/raw/train/NoisyLR/002759.npy,data/raw/train/GT/002759.npy,128->256,cluster_1
data/raw/train/NoisyLR/002760.npy,data/raw/train/GT/002760.npy,128->256,cluster_1
data/raw/train/NoisyLR/002761.npy,data/raw/train/GT/002761.npy,128->256,cluster_1
data/raw/train/NoisyLR/002762.npy,data/raw/train/GT/002762.npy,128->256,cluster_1
data/raw/train/NoisyLR/002763.npy,data/raw/train/GT/002763.npy,128->256,cluster_1
data/raw/train/NoisyLR/002764.npy,data/raw/train/GT/002764.npy,128->256,cluster_0
data/raw/train/NoisyLR/002765.npy,data/raw/train/GT/002765.npy,128->256,cluster_0
data/raw/train/NoisyLR/002766.npy,data/raw/train/GT/002766.npy,128->256,cluster_0
data/raw/train/NoisyLR/002767.npy,data/raw/train/GT/002767.npy,128->256,cluster_0
data/raw/train/NoisyLR/002768.npy,data/raw/train/GT/002768.npy,128->256,cluster_0
data/raw/train/NoisyLR/002769.npy,data/raw/train/GT/002769.npy,128->256,cluster_1
data/raw/train/NoisyLR/002770.npy,data/raw/train/GT/002770.npy,128->256,cluster_0
data/raw/train/NoisyLR/002771.npy,data/raw/train/GT/002771.npy,128->256,cluster_1
data/raw/train/NoisyLR/002772.npy,data/raw/train/GT/002772.npy,128->256,cluster_0
data/raw/train/NoisyLR/002773.npy,data/raw/train/GT/002773.npy,128->256,cluster_2
data/raw/train/NoisyLR/002774.npy,data/raw/train/GT/002774.npy,128->256,cluster_2
data/raw/train/NoisyLR/002775.npy,data/raw/train/GT/002775.npy,128->256,cluster_2
data/raw/train/NoisyLR/002776.npy,data/raw/train/GT/002776.npy,128->256,cluster_2
data/raw/train/NoisyLR/002777.npy,data/raw/train/GT/002777.npy,128->256,cluster_0
data/raw/train/NoisyLR/002778.npy,data/raw/train/GT/002778.npy,128->256,cluster_0
data/raw/train/NoisyLR/002779.npy,data/raw/train/GT/002779.npy,128->256,cluster_0
data/raw/train/NoisyLR/002780.npy,data/raw/train/GT/002780.npy,128->256,cluster_2
data/raw/train/NoisyLR/002781.npy,data/raw/train/GT/002781.npy,128->256,cluster_0
data/raw/train/NoisyLR/002782.npy,data/raw/train/GT/002782.npy,128->256,cluster_0
data/raw/train/NoisyLR/002783.npy,data/raw/train/GT/002783.npy,128->256,cluster_0
data/raw/train/NoisyLR/002784.npy,data/raw/train/GT/002784.npy,128->256,cluster_2
data/raw/train/NoisyLR/002785.npy,data/raw/train/GT/002785.npy,128->256,cluster_0
data/raw/train/NoisyLR/002786.npy,data/raw/train/GT/002786.npy,128->256,cluster_0
data/raw/train/NoisyLR/002787.npy,data/raw/train/GT/002787.npy,128->256,cluster_0
data/raw/train/NoisyLR/002788.npy,data/raw/train/GT/002788.npy,128->256,cluster_1
data/raw/train/NoisyLR/002789.npy,data/raw/train/GT/002789.npy,128->256,cluster_1
data/raw/train/NoisyLR/002790.npy,data/raw/train/GT/002790.npy,128->256,cluster_1
data/raw/train/NoisyLR/002791.npy,data/raw/train/GT/002791.npy,128->256,cluster_1
data/raw/train/NoisyLR/002792.npy,data/raw/train/GT/002792.npy,128->256,cluster_1
data/raw/train/NoisyLR/002793.npy,data/raw/train/GT/002793.npy,128->256,cluster_0
data/raw/train/NoisyLR/002794.npy,data/raw/train/GT/002794.npy,128->256,cluster_0
data/raw/train/NoisyLR/002795.npy,data/raw/train/GT/002795.npy,128->256,cluster_0
data/raw/train/NoisyLR/002796.npy,data/raw/train/GT/002796.npy,128->256,cluster_1
data/raw/train/NoisyLR/002797.npy,data/raw/train/GT/002797.npy,128->256,cluster_2
data/raw/train/NoisyLR/002798.npy,data/raw/train/GT/002798.npy,128->256,cluster_2
data/raw/train/NoisyLR/002799.npy,data/raw/train/GT/002799.npy,128->256,cluster_1
data/raw/train/NoisyLR/002800.npy,data/raw/train/GT/002800.npy,128->256,cluster_1
data/raw/train/NoisyLR/002801.npy,data/raw/train/GT/002801.npy,128->256,cluster_1
data/raw/train/NoisyLR/002802.npy,data/raw/train/GT/002802.npy,128->256,cluster_1
data/raw/train/NoisyLR/002803.npy,data/raw/train/GT/002803.npy,128->256,cluster_1
data/raw/train/NoisyLR/002804.npy,data/raw/train/GT/002804.npy,128->256,cluster_0
data/raw/train/NoisyLR/002805.npy,data/raw/train/GT/002805.npy,128->256,cluster_0
data/raw/train/NoisyLR/002806.npy,data/raw/train/GT/002806.npy,128->256,cluster_1
data/raw/train/NoisyLR/002807.npy,data/raw/train/GT/002807.npy,128->256,cluster_0
data/raw/train/NoisyLR/002809.npy,data/raw/train/GT/002809.npy,128->256,cluster_0
data/raw/train/NoisyLR/002810.npy,data/raw/train/GT/002810.npy,128->256,cluster_0
data/raw/train/NoisyLR/002811.npy,data/raw/train/GT/002811.npy,128->256,cluster_0
data/raw/train/NoisyLR/002812.npy,data/raw/train/GT/002812.npy,128->256,cluster_2
data/raw/train/NoisyLR/002813.npy,data/raw/train/GT/002813.npy,128->256,cluster_2
data/raw/train/NoisyLR/002814.npy,data/raw/train/GT/002814.npy,128->256,cluster_2
data/raw/train/NoisyLR/002816.npy,data/raw/train/GT/002816.npy,128->256,cluster_0
data/raw/train/NoisyLR/002817.npy,data/raw/train/GT/002817.npy,128->256,cluster_0
data/raw/train/NoisyLR/002818.npy,data/raw/train/GT/002818.npy,128->256,cluster_0
data/raw/train/NoisyLR/002819.npy,data/raw/train/GT/002819.npy,128->256,cluster_0
data/raw/train/NoisyLR/002820.npy,data/raw/train/GT/002820.npy,128->256,cluster_2
data/raw/train/NoisyLR/002821.npy,data/raw/train/GT/002821.npy,128->256,cluster_0
data/raw/train/NoisyLR/002822.npy,data/raw/train/GT/002822.npy,128->256,cluster_0
data/raw/train/NoisyLR/002823.npy,data/raw/train/GT/002823.npy,128->256,cluster_0
data/raw/train/NoisyLR/002825.npy,data/raw/train/GT/002825.npy,128->256,cluster_1
data/raw/train/NoisyLR/002826.npy,data/raw/train/GT/002826.npy,128->256,cluster_1
data/raw/train/NoisyLR/002827.npy,data/raw/train/GT/002827.npy,128->256,cluster_1
data/raw/train/NoisyLR/002828.npy,data/raw/train/GT/002828.npy,128->256,cluster_0
data/raw/train/NoisyLR/002831.npy,data/raw/train/GT/002831.npy,128->256,cluster_2
data/raw/train/NoisyLR/002832.npy,data/raw/train/GT/002832.npy,128->256,cluster_0
data/raw/train/NoisyLR/002833.npy,data/raw/train/GT/002833.npy,128->256,cluster_0
data/raw/train/NoisyLR/002834.npy,data/raw/train/GT/002834.npy,128->256,cluster_0
data/raw/train/NoisyLR/002835.npy,data/raw/train/GT/002835.npy,128->256,cluster_0
data/raw/train/NoisyLR/002836.npy,data/raw/train/GT/002836.npy,128->256,cluster_0
data/raw/train/NoisyLR/002837.npy,data/raw/train/GT/002837.npy,128->256,cluster_1
data/raw/train/NoisyLR/002838.npy,data/raw/train/GT/002838.npy,128->256,cluster_1
data/raw/train/NoisyLR/002839.npy,data/raw/train/GT/002839.npy,128->256,cluster_1
data/raw/train/NoisyLR/002840.npy,data/raw/train/GT/002840.npy,128->256,cluster_2
data/raw/train/NoisyLR/002841.npy,data/raw/train/GT/002841.npy,128->256,cluster_1
data/raw/train/NoisyLR/002842.npy,data/raw/train/GT/002842.npy,128->256,cluster_1
data/raw/train/NoisyLR/002843.npy,data/raw/train/GT/002843.npy,128->256,cluster_1
data/raw/train/NoisyLR/002844.npy,data/raw/train/GT/002844.npy,128->256,cluster_1
data/raw/train/NoisyLR/002845.npy,data/raw/train/GT/002845.npy,128->256,cluster_0
data/raw/train/NoisyLR/002846.npy,data/raw/train/GT/002846.npy,128->256,cluster_0
data/raw/train/NoisyLR/002847.npy,data/raw/train/GT/002847.npy,128->256,cluster_0
data/raw/train/NoisyLR/002848.npy,data/raw/train/GT/002848.npy,128->256,cluster_2
data/raw/train/NoisyLR/002850.npy,data/raw/train/GT/002850.npy,128->256,cluster_2
data/raw/train/NoisyLR/002851.npy,data/raw/train/GT/002851.npy,128->256,cluster_1
data/raw/train/NoisyLR/002852.npy,data/raw/train/GT/002852.npy,128->256,cluster_0
data/raw/train/NoisyLR/002853.npy,data/raw/train/GT/002853.npy,128->256,cluster_0
data/raw/train/NoisyLR/002854.npy,data/raw/train/GT/002854.npy,128->256,cluster_0
data/raw/train/NoisyLR/002855.npy,data/raw/train/GT/002855.npy,128->256,cluster_0
data/raw/train/NoisyLR/002856.npy,data/raw/train/GT/002856.npy,128->256,cluster_0
data/raw/train/NoisyLR/002857.npy,data/raw/train/GT/002857.npy,128->256,cluster_2
data/raw/train/NoisyLR/002860.npy,data/raw/train/GT/002860.npy,128->256,cluster_2
data/raw/train/NoisyLR/002861.npy,data/raw/train/GT/002861.npy,128->256,cluster_0
data/raw/train/NoisyLR/002862.npy,data/raw/train/GT/002862.npy,128->256,cluster_0
data/raw/train/NoisyLR/002863.npy,data/raw/train/GT/002863.npy,128->256,cluster_0
data/raw/train/NoisyLR/002864.npy,data/raw/train/GT/002864.npy,128->256,cluster_0
data/raw/train/NoisyLR/002865.npy,data/raw/train/GT/002865.npy,128->256,cluster_0
data/raw/train/NoisyLR/002866.npy,data/raw/train/GT/002866.npy,128->256,cluster_0
data/raw/train/NoisyLR/002867.npy,data/raw/train/GT/002867.npy,128->256,cluster_0
data/raw/train/NoisyLR/002870.npy,data/raw/train/GT/002870.npy,128->256,cluster_2
data/raw/train/NoisyLR/002871.npy,data/raw/train/GT/002871.npy,128->256,cluster_2
data/raw/train/NoisyLR/002872.npy,data/raw/train/GT/002872.npy,128->256,cluster_2
data/raw/train/NoisyLR/002873.npy,data/raw/train/GT/002873.npy,128->256,cluster_1
data/raw/train/NoisyLR/002874.npy,data/raw/train/GT/002874.npy,128->256,cluster_1
data/raw/train/NoisyLR/002875.npy,data/raw/train/GT/002875.npy,128->256,cluster_1
data/raw/train/NoisyLR/002876.npy,data/raw/train/GT/002876.npy,128->256,cluster_0
data/raw/train/NoisyLR/002878.npy,data/raw/train/GT/002878.npy,128->256,cluster_0
data/raw/train/NoisyLR/002879.npy,data/raw/train/GT/002879.npy,128->256,cluster_0
data/raw/train/NoisyLR/002880.npy,data/raw/train/GT/002880.npy,128->256,cluster_0
data/raw/train/NoisyLR/002882.npy,data/raw/train/GT/002882.npy,128->256,cluster_2
data/raw/train/NoisyLR/002884.npy,data/raw/train/GT/002884.npy,128->256,cluster_1
data/raw/train/NoisyLR/002885.npy,data/raw/train/GT/002885.npy,128->256,cluster_0
data/raw/train/NoisyLR/002886.npy,data/raw/train/GT/002886.npy,128->256,cluster_0
data/raw/train/NoisyLR/002887.npy,data/raw/train/GT/002887.npy,128->256,cluster_0
data/raw/train/NoisyLR/002888.npy,data/raw/train/GT/002888.npy,128->256,cluster_1
data/raw/train/NoisyLR/002889.npy,data/raw/train/GT/002889.npy,128->256,cluster_1
data/raw/train/NoisyLR/002890.npy,data/raw/train/GT/002890.npy,128->256,cluster_1
data/raw/train/NoisyLR/002891.npy,data/raw/train/GT/002891.npy,128->256,cluster_1
data/raw/train/NoisyLR/002892.npy,data/raw/train/GT/002892.npy,128->256,cluster_1
data/raw/train/NoisyLR/002895.npy,data/raw/train/GT/002895.npy,128->256,cluster_2
data/raw/train/NoisyLR/002896.npy,data/raw/train/GT/002896.npy,128->256,cluster_1
data/raw/train/NoisyLR/002897.npy,data/raw/train/GT/002897.npy,128->256,cluster_0
data/raw/train/NoisyLR/002898.npy,data/raw/train/GT/002898.npy,128->256,cluster_0
data/raw/train/NoisyLR/002899.npy,data/raw/train/GT/002899.npy,128->256,cluster_0
data/raw/train/NoisyLR/002900.npy,data/raw/train/GT/002900.npy,128->256,cluster_0
data/raw/train/NoisyLR/002901.npy,data/raw/train/GT/002901.npy,128->256,cluster_2
data/raw/train/NoisyLR/002902.npy,data/raw/train/GT/002902.npy,128->256,cluster_2
data/raw/train/NoisyLR/002904.npy,data/raw/train/GT/002904.npy,128->256,cluster_0
data/raw/train/NoisyLR/002905.npy,data/raw/train/GT/002905.npy,128->256,cluster_0
data/raw/train/NoisyLR/002906.npy,data/raw/train/GT/002906.npy,128->256,cluster_0
data/raw/train/NoisyLR/002907.npy,data/raw/train/GT/002907.npy,128->256,cluster_0
data/raw/train/NoisyLR/002908.npy,data/raw/train/GT/002908.npy,128->256,cluster_2
data/raw/train/NoisyLR/002909.npy,data/raw/train/GT/002909.npy,128->256,cluster_0
data/raw/train/NoisyLR/002910.npy,data/raw/train/GT/002910.npy,128->256,cluster_0
